,Churn
533,1
534,0
535,1
536,1
537,0
538,0
539,0
540,0
541,0
542,0
543,1
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,1
552,0
553,1
554,1
555,1
556,0
557,0
558,1
559,0
560,0
561,1
562,1
563,0
564,0
565,0
566,1
567,0
568,0
569,0
570,0
571,0
572,0
573,1
574,0
575,1
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,1
584,0
585,0
586,0
587,0
588,1
589,0
590,0
591,0
592,1
593,0
594,0
595,1
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,1
610,1
611,0
612,0
613,0
614,1
615,1
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,1
630,0
631,1
632,0
633,0
634,0
635,1
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,1
646,0
647,1
648,0
649,0
650,0
651,1
652,0
653,1
654,0
655,0
656,1
657,0
658,1
659,1
660,1
661,0
662,0
663,0
664,1
665,0
666,0
667,0
668,0
669,1
670,1
671,0
672,0
673,0
674,0
675,0
676,0
677,1
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,1
687,1
688,0
689,0
690,0
691,1
692,0
693,0
694,0
695,0
696,0
697,0
698,1
699,0
700,0
701,0
702,1
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,1
711,0
712,0
713,0
714,0
715,0
716,1
717,0
718,1
719,0
720,1
721,0
722,0
723,0
724,0
725,0
726,0
727,1
728,0
729,1
730,0
731,0
732,0
733,1
734,0
735,0
736,0
737,1
738,1
739,0
740,1
741,1
742,1
743,0
744,0
745,0
746,0
747,1
748,1
749,0
750,1
751,0
752,0
753,1
754,0
755,0
756,0
757,0
758,0
759,1
760,0
761,1
762,0
763,0
764,0
765,0
766,1
767,0
768,0
769,0
770,0
771,1
772,0
773,0
774,0
775,1
776,1
777,0
778,0
779,1
780,1
781,0
782,0
783,1
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,1
793,1
794,0
795,0
796,0
797,0
798,1
799,0
800,1
801,1
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,1
810,0
811,1
812,0
813,1
814,1
815,0
816,0
817,0
818,1
819,1
820,0
821,0
822,1
823,0
824,0
825,0
826,0
827,1
828,1
829,0
830,1
831,0
832,0
833,1
834,1
835,0
836,0
837,1
838,1
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,1
850,0
851,0
852,0
853,0
854,1
855,1
856,0
857,1
858,0
859,0
860,0
861,0
862,0
863,1
864,0
865,0
866,0
867,0
868,1
869,0
870,0
871,0
872,0
873,1
874,1
875,0
876,0
877,0
878,0
879,0
880,0
881,1
882,1
883,0
884,0
885,0
886,1
887,0
888,0
889,1
890,0
891,0
892,1
893,0
894,0
895,1
896,1
897,0
898,0
899,0
900,1
901,0
902,0
903,1
904,0
905,0
906,0
907,1
908,0
909,0
910,1
911,1
912,1
913,0
914,0
915,1
916,0
917,0
918,0
919,0
920,1
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,1
929,0
930,0
931,0
932,1
933,1
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,1
947,0
948,1
949,1
950,0
951,0
952,0
953,0
954,1
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,1
964,0
965,1
966,1
967,1
968,1
969,0
970,0
971,0
972,0
973,1
974,1
975,1
976,0
977,0
978,0
979,0
980,0
981,1
982,1
983,0
984,0
985,1
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,1
1002,0
1003,0
1004,1
1005,0
1006,0
1007,1
1008,1
1009,1
1010,0
1011,0
1012,1
1013,0
1014,0
1015,1
1016,1
1017,1
1018,1
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,1
1029,0
1030,1
1031,0
1032,0
1033,0
1034,0
1035,0
1036,1
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,1
1044,0
1045,0
1046,0
1047,1
1048,0
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,1
1057,0
1058,0
1059,0
1060,1
1061,0
1062,1
1063,0
1064,0
1065,1
1066,0
1067,1
1068,0
1069,0
1070,0
1071,0
1072,0
1073,0
1074,0
1075,0
1076,1
1077,0
1078,0
1079,1
1080,1
1081,0
1082,1
1083,0
1084,1
1085,0
1086,0
1087,0
1088,1
1089,1
1090,0
1091,0
1092,0
1093,0
1094,0
1095,1
1096,0
1097,0
1098,1
1099,1
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,1
1107,0
1108,0
1109,1
1110,0
1111,1
1112,1
1113,0
1114,0
1115,0
1116,0
1117,0
1118,0
1119,1
1120,0
1121,1
1122,0
1123,0
1124,0
1125,1
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,1
1134,0
1135,0
1136,0
1137,0
1138,1
1139,0
1140,0
1141,0
1142,1
1143,0
1144,0
1145,0
1146,0
1147,0
1148,1
1149,1
1150,0
1151,0
1152,1
1153,0
1154,0
1155,0
1156,0
1157,0
1158,0
1159,0
1160,1
1161,1
1162,1
1163,0
1164,0
1165,0
1166,1
1167,0
1168,0
1169,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,0
1176,0
1177,0
1178,0
1179,0
1180,0
1181,0
1182,1
1183,1
1184,0
1185,0
1186,0
1187,1
1188,1
1189,0
1190,0
1191,0
1192,0
1193,0
1194,0
1195,0
1196,1
1197,0
1198,0
1199,0
1200,0
1201,0
1202,0
1203,1
1204,1
1205,1
1206,0
1207,0
1208,1
1209,0
1210,0
1211,0
1212,1
1213,1
1214,0
1215,0
1216,0
1217,0
1218,0
1219,1
1220,0
1221,0
1222,0
1223,0
1224,0
1225,1
1226,1
1227,0
1228,0
1229,0
1230,0
1231,1
1232,0
1233,1
1234,0
1235,1
1236,0
1237,0
1238,0
1239,0
1240,0
1241,0
1242,0
1243,1
1244,0
1245,1
1246,1
1247,0
1248,0
1249,0
1250,0
1251,1
1252,0
1253,1
1254,0
1255,0
1256,1
1257,0
1258,1
1259,0
1260,0
1261,0
1262,0
1263,0
1264,1
1265,0
1266,0
1267,0
1268,0
1269,1
1270,0
1271,0
1272,0
1273,1
1274,0
1275,1
1276,1
1277,1
1278,1
1279,0
1280,1
1281,1
1282,0
1283,0
1284,1
1285,0
1286,0
1287,0
1288,1
1289,0
1290,0
1291,1
1292,0
1293,0
1294,0
1295,1
1296,0
1297,0
1298,1
1299,0
1300,0
1301,0
1302,1
1303,0
1304,1
1305,1
1306,0
1307,0
1308,1
1309,0
1310,0
1311,0
1312,0
1313,0
1314,0
1315,0
1316,0
1317,0
1318,0
1319,0
1320,0
1321,0
1322,0
1323,1
1324,1
1325,0
1326,0
1327,0
1328,1
1329,0
1330,0
1331,0
1332,1
1333,1
1334,0
1335,1
1336,0
1337,0
1338,0
1339,1
1340,0
1341,1
1342,1
1343,1
1344,0
1345,1
1346,0
1347,0
1348,0
1349,0
1350,1
1351,0
1352,0
1353,0
1354,1
1355,0
1356,1
1357,0
1358,0
1359,0
1360,1
1361,1
1362,0
1363,0
1364,1
1365,0
1366,0
1367,1
1368,0
1369,0
1370,0
1371,0
1372,0
1373,1
1374,0
1375,0
1376,0
1377,0
1378,0
1379,1
1380,0
1381,0
1382,1
1383,1
1384,0
1385,1
1386,0
1387,0
1388,0
1389,0
1390,1
1391,0
1392,0
1393,0
1394,0
1395,1
1396,0
1397,0
1398,1
1399,1
1400,0
1401,1
1402,0
1403,0
1404,0
1405,0
1406,0
1407,0
1408,0
